var_negocio_1,marg_cont,tipo_contacto_otro,var_negocio_5,ratio_ingresos_deuda,tipo_contacto_telefono_fijo,vlr_ingresos,ingresos_per_capita,target,nro_contactos,var_negocio_3,var_negocio_4,dias_ultima_camp,mes_contacto_may,buro_max_deuda,ratio_deuda_creditos,mes_contacto_mar,mes_contacto_sep,edad,var_negocio_2,mes_contacto_oct
1.4,24325.865432705366,1,5228,0.11021896081297582,0,1216293.2716352683,48651.73086541073,0,0,-42.7,4958,999,0,11035245.321348349,1576463.6173354783,0,0,25,93918,0
1.4,53809.499703869646,1,5228,0.20186531877587402,0,1502287.936143504,38520.20349085908,0,0,-42.7,4958,999,0,7442030.881052215,1240338.4801753692,0,0,39,93918,0
1.4,50439.25553356284,1,5228,0.14379469665229452,0,2521962.7766781417,86964.23367855661,0,0,-42.7,4958,999,0,17538635.536583252,2192329.4420729065,0,0,29,93918,0
1.4,34224.18798448913,1,5228,0.09816676540476038,0,1711209.3992244566,46248.902681742074,0,0,-42.7,4958,999,0,17431657.161859337,3486331.4323718674,0,0,37,93918,0
1.4,23209.39686668027,1,5228,0.05887857162147433,0,1160469.8433340134,23209.39686668027,0,0,-42.7,4958,999,0,19709544.76943806,2463693.0961797573,0,0,50,93918,0
1.4,49218.64357216523,1,5228,1.2860560530539595,0,2460932.178608261,49218.64357216522,0,0,-42.7,4958,999,0,1913549.7031908971,273364.2433129853,0,0,50,93918,0
1.4,42938.09046513132,1,5228,5.745848010058717,0,2146904.523256566,85876.18093026264,0,0,-42.7,4958,999,0,373644.5028650569,74728.90057301139,0,0,25,93918,0
1.4,16311.191958276348,1,5228,0.0408042198420887,0,815559.5979138174,16990.82495653786,0,0,-42.7,4958,999,0,19987138.61139883,2220793.1790443147,0,0,48,93918,0
1.4,10000.0,0,5228,0.03488731254418209,1,500000.0,15151.515151515152,0,0,-42.7,4958,999,0,14331857.730995717,2047408.2472851023,0,0,33,93918,0
1.4,24229.341986364077,1,5228,0.06272404670474574,0,1211467.0993182035,24229.34198636407,0,0,-42.7,4958,999,0,19314236.93086663,3862847.3861733256,0,0,50,93918,0
1.4,150770.69076741044,1,5228,0.33316209909072203,0,3015413.815348209,94231.68172963153,0,0,-42.7,4958,999,0,9050890.913396165,1508481.8188993607,0,0,32,93918,0
1.4,52929.74317466077,1,5228,0.6868737225303759,0,2646487.158733038,105859.48634932152,0,0,-42.7,4958,999,0,3852945.7044646246,642157.6174107707,0,0,25,93918,0
1.4,10000.0,1,5228,0.028742622494488838,0,500000.0,14285.714285714286,1,0,-42.7,4958,999,0,17395768.25656291,4348942.064140728,0,0,35,93918,0
1.4,10000.0,1,5228,0.06077080113780848,0,500000.0,18518.51851851852,0,0,-42.7,4958,999,0,8227635.48675559,2056908.8716888975,0,0,27,93918,0
1.4,55493.67699358973,1,5228,0.4196865019090288,0,2774683.8496794864,55493.676993589725,0,0,-42.7,4958,999,0,6611324.970086664,2203774.990028888,0,0,50,93918,0
1.4,10000.0,1,5228,0.10459371088116509,0,500000.0,15625.0,0,0,-42.7,4958,999,0,4780402.146435732,956080.4292871464,0,0,32,93918,0
1.4,40185.90647284016,1,5228,0.11299129784641136,0,2009295.323642008,44651.00719204462,0,0,-42.7,4958,999,0,17782743.998331938,5927581.332777313,0,0,45,93918,0
1.4,17678.575693273528,1,5228,0.044407978303475634,0,883928.7846636763,21045.923444373246,0,0,-42.7,4958,999,0,19904729.24984506,3317454.8749741768,0,0,42,93918,0
1.4,155852.24622608416,0,5228,1.145870099158548,1,3117044.924521683,74215.35534575435,0,0,-42.7,4958,999,0,2720242.832770169,340030.3540962711,0,0,42,93918,0
1.4,14591.504017242423,0,5228,0.05245899332969559,1,729575.2008621212,30398.966702588383,0,0,-42.7,4958,999,0,13907533.380918477,3476883.345229619,0,0,24,93918,0
1.4,52867.230604116565,1,5228,0.16379142202634123,0,2643361.530205828,97902.27889651216,0,0,-42.7,4958,999,0,16138583.43436763,1793175.937151959,0,0,27,93918,0
1.4,33697.17308120729,1,5228,0.16449875385125406,0,1684858.6540603647,38292.242137735564,0,0,-42.7,4958,999,0,10242379.438228918,1463197.0626041312,0,0,44,93918,0
1.4,35043.897084685734,1,5228,0.10496868130334636,0,1752194.8542342868,70087.79416937147,0,0,-42.7,4958,999,0,16692548.982021246,2384649.854574464,0,0,25,93918,0
1.4,10000.0,1,5228,0.030456918475588943,0,500000.0,20000.0,0,0,-42.7,4958,999,0,16416631.26231064,3283326.252462128,0,0,25,93918,0
1.4,10000.0,1,5228,0.03490172010127716,0,500000.0,15625.0,0,0,-42.7,4958,999,0,14325941.487958454,14325941.487958454,0,0,32,93918,0
1.4,25588.68119465372,1,5228,0.12124275852284544,0,1279434.059732686,49209.002297411,1,0,-42.7,4958,999,0,10552663.724585298,1758777.2874308832,0,0,26,93918,0
1.4,34938.12126833223,0,5228,0.19325325623749956,1,1746906.0634166116,62389.50226487899,0,0,-42.7,4958,999,0,9039465.09066705,2259866.2726667626,0,0,28,93918,0
1.4,10000.0,1,5228,0.16592769958837983,0,500000.0,10000.0,0,0,-42.7,4958,999,0,3013360.645873836,1506680.322936918,0,0,50,93918,0
1.4,10000.0,1,5228,0.06576975456969913,0,500000.0,15625.0,0,0,-42.7,4958,999,0,7602278.635084881,3801139.3175424407,0,0,32,93918,0
1.4,41229.45259652266,0,5228,0.3131053776087342,1,2061472.629826133,54249.27973226665,0,0,-42.7,4958,999,0,6583957.917203871,2194652.6390679567,0,0,38,93918,0
1.4,41257.08960914261,0,5228,0.5933897116570124,1,2062854.4804571304,85952.2700190471,0,0,-42.7,4958,999,0,3476390.709061517,579398.4515102528,0,0,24,93918,0
1.4,27245.17879224146,1,5228,0.4074558488693441,0,1362258.939612073,37840.52610033536,0,0,-42.7,4958,999,0,3343328.960406943,417916.1200508679,0,0,36,93918,0
1.4,45604.034423721496,1,5228,0.1283847538439747,0,2280201.721186075,47504.20252470989,0,0,-42.7,4958,999,0,17760689.27901822,4440172.319754555,0,0,48,93918,0
1.4,10000.0,1,5228,0.06873154070237031,0,500000.0,14285.714285714286,0,0,-42.7,4958,999,0,7274680.516259063,808297.8351398959,0,0,35,93918,0
1.4,22881.301658260585,1,5228,0.21581659806479175,0,1144065.0829130292,24870.980063326722,0,0,-42.7,4958,999,0,5301098.679025427,589010.9643361586,0,0,46,93918,0
1.4,157393.88028918367,1,5228,0.18210250799601926,0,3147877.605783673,108547.50364771286,0,0,-42.7,4958,999,0,17286294.628366597,17286294.628366597,0,0,29,93918,0
1.4,31366.44259879635,1,5228,0.3750541351267342,0,1568322.1299398176,31366.44259879635,0,0,-42.7,4958,999,0,4181588.690949554,597369.8129927934,0,0,50,93918,0
1.4,32526.250291739987,1,5228,0.1650686732536413,0,1626312.5145869993,52461.694018935465,0,0,-42.7,4958,999,0,9852338.923740176,9852338.923740176,0,0,31,93918,0
1.4,190297.329298387,1,5228,0.3330395605765592,0,3805946.58596774,102863.42124237135,0,0,-42.7,4958,999,0,11427911.384998444,2856977.846249611,0,0,37,93918,0
1.4,10000.0,1,5228,2.522457412906406,0,500000.0,16666.666666666668,0,0,-42.7,4958,999,0,198219.4020171361,22024.378001904013,0,0,30,93918,0
1.4,45928.60733284221,1,5228,0.09080589460352724,0,1502287.936143504,35768.76038436914,1,0,-42.7,4958,999,0,16543947.314243514,2067993.4142804393,0,0,42,93918,0
1.4,158199.31399040495,1,5228,0.19290001713222474,0,3163986.2798080994,98874.5712440031,0,0,-42.7,4958,999,0,16402208.391922131,2343172.6274174475,0,0,32,93918,0
1.4,23502.84147002908,0,5228,0.14234999154903097,1,1175142.073501454,20616.527605288666,0,0,-42.7,4958,999,0,8255301.322562345,917255.7025069273,0,0,57,93918,0
1.4,47192.61573709692,1,5228,0.1421015249307543,0,2359630.786854846,94385.23147419383,0,0,-42.7,4958,999,0,16605246.0591446,2075655.757393075,0,0,25,93918,0
1.4,10359.610055781906,1,5228,0.04567769914815968,0,517980.5027890953,23544.56830859524,0,0,-42.7,4957,999,0,11339899.172876012,5669949.586438006,0,0,22,93918,0
1.4,16265.352088652968,1,5228,0.04900218678082537,0,813267.6044326484,25414.612638520262,0,0,-42.7,4957,999,0,16596557.375494132,16596557.375494132,0,0,32,93918,0
1.4,37699.328320952685,0,5228,0.7361522106656907,1,1884966.4160476343,64998.841932677045,0,0,-42.7,4957,999,0,2560566.1284954767,1280283.0642477383,0,0,29,93918,0
1.4,45971.333462211805,1,5228,0.9140410192746729,0,2298566.6731105903,65673.33351744544,0,0,-42.7,4957,999,0,2514730.328989603,1257365.1644948015,0,0,35,93918,0
1.4,52418.73024812492,1,5228,0.16434173127837873,0,2620936.512406246,81904.26601269518,0,0,-42.7,4957,999,0,15948088.729615713,3189617.7459231424,0,0,32,93918,0
1.4,153481.42934697468,1,5228,0.2055853251063322,0,3069628.586939493,78708.42530614085,0,0,-42.7,4957,999,0,14931165.85705633,1659018.4285618146,0,0,39,93918,0
1.4,28651.06882889636,1,5228,0.12269190603363005,0,1432553.441444818,46211.40133692961,1,0,-42.7,4957,999,0,11676022.38612344,1946003.7310205733,0,0,31,93918,0
1.4,53872.23510345176,1,5228,0.2963879364325486,0,2693611.755172588,72800.31770736724,0,0,-42.7,4957,999,0,9088128.847597664,3029376.2825325546,0,0,37,93918,0
1.4,23153.90313101702,0,5228,0.09953663217999115,1,1157695.156550851,33077.004472881454,0,0,-42.7,4957,999,0,11630845.159171166,1938474.1931951942,0,0,35,93918,0
1.4,48041.82623176536,1,5228,0.2976089480710144,0,2402091.311588268,52219.37633887539,0,0,-42.7,4957,999,0,8071300.70234007,1345216.783723345,0,0,46,93918,0
1.4,34149.77595704364,1,5228,0.22165409657563975,0,1707488.7978521818,36329.54889047195,0,0,-42.7,4957,999,0,7703393.8205130305,3851696.9102565153,0,0,47,93918,0
1.4,38913.55814163848,1,5228,0.11235477226479841,0,1945677.907081924,36710.90390720611,0,0,-42.7,4957,999,0,17317269.82184912,2164658.72773114,0,0,53,93918,0
1.4,38470.15748044075,0,5228,0.10304566050797413,1,1923507.8740220373,50618.628263737824,0,0,-42.7,4957,999,0,18666558.73270071,18666558.73270071,0,0,38,93918,0
1.4,10000.0,1,5228,0.06372154860711365,0,500000.0,11904.761904761905,0,0,-42.7,4957,999,0,7846639.181399018,7846639.181399018,0,0,42,93918,0
1.4,10000.0,1,5228,0.0754150980060632,0,500000.0,16129.032258064517,0,0,-42.7,4957,999,0,6629972.157031489,736663.5730034987,0,0,31,93918,0
1.4,32050.828796350448,1,5228,0.09541415935503914,0,1602541.4398175224,31422.381172892598,0,0,-42.7,4957,999,0,16795635.476432953,2799272.579405492,0,0,51,93918,0
1.4,10000.0,1,5228,0.040214642782178255,0,500000.0,17241.379310344826,0,0,-42.7,4957,999,0,12433282.143229252,1554160.2679036565,0,0,29,93918,0
1.4,46624.22206399512,1,5228,0.1448777370052601,0,2331211.103199756,43985.11515471237,0,0,-42.7,4957,999,0,16090885.676348712,2681814.279391452,0,0,53,93918,0
1.4,47431.11932576284,1,5228,0.1339852056777577,0,2371555.966288142,49407.41596433629,0,0,-42.7,4957,999,0,17700133.042985905,5900044.347661968,0,0,48,93918,0
1.4,36543.41105755581,1,5228,0.266920838889168,0,1827170.5528777903,48083.43560204711,0,0,-42.7,4957,999,0,6845364.942212232,977909.2774588903,0,0,38,93918,0
1.4,10000.0,1,5228,0.06282686238623174,0,500000.0,19230.76923076923,0,0,-42.7,4957,999,0,7958379.282514879,1326396.547085813,0,0,26,93918,0
1.4,57602.778777370295,1,5228,17.176448085172215,0,2880138.9388685147,92907.70770543595,0,0,-42.7,4957,999,0,167679.54146205762,83839.77073102881,0,0,31,93918,0
1.4,176860.53198591789,1,5228,0.07880682288424848,0,1502287.936143504,37557.1984035876,0,0,-42.7,4957,999,0,19062917.158201717,6354305.719400573,0,0,40,93918,0
1.4,32941.53654891948,1,5228,1.1163106412500219,0,1647076.827445974,61002.845460962,0,0,-42.7,4957,999,0,1475464.5943369411,491821.53144564707,0,0,27,93918,0
1.4,40210.70756902473,1,5228,0.16775754019516415,0,2010535.3784512363,71804.83494468701,0,0,-42.7,4957,999,0,11984769.06678674,1331641.007420749,0,0,28,93918,0
1.4,34034.77309592088,1,5228,0.0917482532510865,0,1701738.654796044,63027.35758503867,1,0,-42.7,4957,999,0,18547913.387941167,9273956.693970583,0,0,27,93918,0
1.4,40607.38377997599,1,5228,0.15895152473318103,0,2030369.1889987995,58010.54825710856,0,0,-42.7,4957,999,0,12773511.87669961,2554702.375339922,0,0,35,93918,0
1.4,27608.82486747208,1,5228,0.07580564929537689,0,1380441.243373604,37309.22279388119,0,0,-42.7,4957,999,0,18210268.709588006,3642053.7419176013,0,0,37,93918,0
1.4,29308.71520312393,1,5228,0.18672053151936244,0,1465435.7601561968,41869.59314731991,0,0,-42.7,4957,999,0,7848284.000863798,7848284.000863798,0,0,35,93918,0
1.4,48114.35200994731,1,5228,0.12773307099462305,0,2405717.600497365,66825.48890270459,0,0,-42.7,4957,999,0,18833944.7393278,4708486.18483195,0,0,36,93918,0
1.4,192281.20809482204,1,5228,0.7351455851008667,0,3845624.1618964407,120175.75505926377,0,0,-42.7,4957,999,0,5231105.565802719,747300.7951146743,0,0,32,93918,0
1.4,10000.0,1,5228,0.03732876635012547,0,500000.0,14285.714285714286,1,0,-42.7,4957,999,0,13394495.690273982,3348623.9225684954,0,0,35,93918,0
1.4,27923.75031194066,1,5228,0.10598952475573742,0,1396187.515597033,42308.71259384949,0,0,-42.7,4957,999,0,13172882.12032911,3293220.5300822775,0,0,33,93918,0
1.4,10000.0,1,5228,0.4598513978491623,0,500000.0,14285.714285714286,0,0,-42.7,4957,999,0,1087307.7745085098,181217.96241808496,0,0,35,93918,0
1.4,154601.2449288042,1,5228,0.32566878091229756,0,3092024.898576084,55214.730331715786,0,0,-42.7,4957,999,0,9494385.33811678,3164795.1127055935,0,0,56,93918,0
1.4,18245.240613602036,1,5228,0.5156776627669107,0,912262.0306801016,29427.8074412936,0,0,-42.7,4957,999,0,1769054.7730636322,221131.84663295402,0,0,31,93918,0
1.4,10000.0,1,5228,0.03523586220718386,0,500000.0,17241.379310344826,0,0,-42.7,4957,999,0,14190088.412198989,2838017.6824397976,0,0,29,93918,0
1.4,42763.73997697147,1,5228,0.14682885838906512,0,2138186.9988485733,73730.58616719219,0,0,-42.7,4957,999,0,14562443.802313264,7281221.901156632,0,0,29,93918,0
1.4,162215.55573715558,1,5228,0.16583921128407525,0,3244311.114743111,124781.1967208889,0,0,-42.7,4957,999,0,19562991.705174897,2794713.100739271,0,0,26,93918,0
1.4,43271.957371215256,1,5228,0.6292529317415434,0,2163597.8685607626,80133.25439113936,0,0,-42.7,4957,999,0,3438359.6156997,429794.9519624625,0,0,27,93918,0
1.4,34095.957545638346,1,5228,0.08630785433692477,0,1704797.8772819173,58786.133699376456,1,0,-42.7,4957,999,0,19752522.99317746,19752522.99317746,0,0,29,93918,0
1.4,38182.81845551988,1,5228,0.14722539966001152,0,1909140.9227759936,44398.62611106962,0,0,-42.7,4957,999,0,12967469.7924732,4322489.9308244,0,0,43,93918,0
1.4,58296.81325651109,1,5228,10.417896290953854,0,2914840.6628255546,63366.10136577293,0,0,-42.7,4957,999,0,279791.6759218069,279791.6759218069,0,0,46,93918,0
1.4,12516.014599717004,1,5228,0.061518709553608754,0,625800.7299858502,21579.335516753454,0,0,-42.7,4957,999,0,10172526.93573674,10172526.93573674,0,0,29,93918,0
1.4,27763.057918273746,1,5228,0.37919523343977585,0,1388152.895913687,55526.115836547484,0,0,-42.7,4957,999,0,3660786.775512448,457598.346939056,0,0,25,93918,0
1.4,20946.197029809333,1,5228,0.11425803136661013,0,1047309.8514904666,34910.328383015556,1,0,-42.7,4957,999,0,9166181.483821051,1018464.6093134502,0,0,30,93918,0
1.4,10000.0,1,5228,0.029367812863966804,0,500000.0,16129.032258064517,0,0,-42.7,4957,999,0,17025442.18447677,2128180.2730595963,0,0,31,93918,0
1.4,23432.494811663957,1,5228,0.08719906845651151,0,1171624.7405831977,45062.49002243068,0,0,-42.7,4957,999,0,13436207.075623956,2239367.845937326,0,0,26,93918,0
1.4,52154.42191964897,1,5228,0.1076595113224059,0,1502287.936143504,30045.75872287008,0,0,-42.7,4957,999,0,13954066.089382764,1744258.2611728455,0,0,50,93918,0
1.4,41332.04296785451,1,5228,0.4641461638147207,0,1502287.936143504,45523.876852833455,1,0,-42.7,4957,999,0,3236669.9399096877,1618334.9699548439,0,0,33,93918,0
1.4,42886.210002164014,1,5228,0.16304136715540762,0,2144310.5001082006,69171.30645510324,0,0,-42.7,4957,999,0,13151941.360159772,6575970.680079886,0,0,31,93918,0
1.4,32929.512233066365,1,5228,0.08470458715945832,0,1646475.6116533182,65859.02446613273,0,0,-42.7,4957,999,0,19437856.518370017,6479285.506123339,0,0,25,93918,0
1.4,40466.475654571776,1,5228,0.5056283978086883,0,2023323.782728589,84305.1576136912,0,0,-42.7,4957,999,0,4001602.345709511,2000801.1728547555,0,0,24,93918,0
1.4,13988.193153037892,1,5228,0.040237514196990704,0,699409.6576518946,29142.069068828943,0,0,-42.7,4957,999,0,17382029.471994627,2897004.9119991045,0,0,24,93918,0
1.4,23809.802281455417,1,5228,0.0693162367059564,0,1190490.1140727708,21258.752037013764,0,0,-42.7,4957,999,0,17174765.547686912,17174765.547686912,0,0,56,93918,0
1.4,33840.08473937354,1,5228,0.10808752946672516,0,1692004.2369686768,56400.14123228923,0,0,-42.7,4957,999,0,15654018.972554663,2236288.4246506663,0,0,30,93918,0
1.4,35550.31717763781,1,5228,0.25792308500405053,0,1777515.8588818903,63482.7092457818,1,0,-42.7,4957,999,0,6891650.892179641,6891650.892179641,0,0,28,93918,0
1.4,36403.75709843746,1,5228,0.10594605252161851,0,1820187.854921873,33707.1824985532,0,0,-42.7,4957,999,0,17180327.26656295,4295081.8166407375,0,0,54,93918,0
1.4,27233.294359672444,1,5228,0.10715163297394281,0,1361664.717983622,43924.66832205233,0,0,-42.7,4957,999,0,12707829.831345197,1588478.7289181496,0,0,31,93918,0
1.4,22451.5319773934,1,5228,0.4179648122907692,0,1122576.5988696702,41576.91106924704,0,0,-42.7,4957,999,0,2685816.0444585886,447636.00740976474,0,0,27,93918,0
1.4,232888.5641522149,1,5228,2.2896117894927137,0,4657771.283044298,122572.92850116575,0,0,-42.7,4957,999,0,2034306.1231687116,254288.26539608894,0,0,38,93918,0
1.4,48135.74545864797,1,5228,0.16853532214342046,0,2406787.2729323986,109399.42149692721,0,0,-42.7,4957,999,0,14280610.392664554,4760203.464221518,0,0,22,93918,0
1.4,38262.94951905245,1,5228,0.10797144456441501,0,1913147.4759526225,50345.98620927954,1,0,-42.7,4957,999,0,17719013.426844094,2953168.904474016,0,0,38,93918,0
1.4,25335.83003587212,1,5228,0.46813748738399924,0,1266791.501793606,39587.23443105019,0,0,-42.7,4957,999,0,2706024.481979788,386574.9259971125,0,0,32,93918,0
1.4,20975.623461122468,1,5228,0.06932925834228477,0,1048781.1730561233,18728.23523314506,0,0,-42.7,4957,999,0,15127540.639165595,1680837.8487961772,0,0,56,93918,0
1.4,27383.988125460888,1,5228,0.08789174017814604,0,1369199.4062730444,27383.988125460888,0,0,-42.7,4957,999,0,15578248.917336728,2225464.1310481043,0,0,50,93918,0
1.4,35856.57687173367,1,5228,0.8173610560189963,0,1792828.8435866835,40746.11008151554,0,0,-42.7,4957,999,0,2193435.606436596,731145.2021455319,0,0,44,93918,0
1.4,10000.0,1,5228,0.034127675514759065,0,500000.0,8771.929824561403,0,0,-42.7,4957,999,0,14650865.974852784,2092980.8535503976,0,0,57,93918,0
1.4,10000.0,1,5228,2.7899938363803902,0,500000.0,15151.515151515152,0,0,-42.7,4957,999,0,179211.86544579503,35842.37308915901,0,0,33,93918,0
1.4,17262.352221220848,1,5228,0.1814079116992983,0,863117.6110610424,28770.58703536808,0,0,-42.7,4957,999,0,4757882.955467488,528653.6617186097,0,0,30,93918,0
1.4,34142.78873557137,1,5228,0.09234459599139026,0,1502287.936143504,39533.893056408,0,0,-42.7,4957,999,0,16268282.07991261,4067070.5199781526,0,0,38,93918,0
1.4,25214.53705696297,1,5228,0.1297863377605866,0,1260726.852848149,43473.33975338445,0,0,-42.7,4957,999,0,9713864.144728225,4856932.072364112,0,0,29,93918,0
1.4,59562.42452198969,1,5228,1.738766334620105,0,2978121.2260994846,80489.76286755364,1,0,-42.7,4957,999,0,1712778.2881477058,190308.69868307843,0,0,37,93918,0
1.4,10000.0,1,5228,0.09845136401818971,0,500000.0,15151.515151515152,0,0,-42.7,4957,999,0,5078649.798164511,725521.3997377873,0,0,33,93918,0
1.4,14973.090607932594,1,5228,2.4148518355783843,0,748654.5303966297,26737.661799879632,0,0,-42.7,4957,999,0,310020.89625814185,51670.149376356974,0,0,28,93918,0
1.4,151004.58704955506,1,5228,7.984891609270186,0,3020091.740991101,71906.94621407383,0,0,-42.7,4957,999,0,378225.7654549597,75645.15309099194,0,0,42,93918,0
1.4,32622.38649350294,1,5228,0.15062942015217257,0,1631119.324675147,74141.78748523396,0,0,-42.7,4957,999,0,10828690.192309825,1203187.799145536,0,0,22,93918,0
1.4,47696.85165602317,1,5228,0.16551994657285904,0,2384842.5828011585,76930.40589681157,0,0,-42.7,4957,999,0,14408188.452087205,1600909.8280096895,0,0,31,93918,0
1.4,177562.34716347317,1,5228,0.18389268882539225,0,3551246.9432694637,107613.54373543829,0,0,-42.7,4957,999,0,19311517.852900635,19311517.852900635,0,0,33,93918,0
1.4,16123.911641963548,1,5228,0.057920469842950836,0,806195.5820981774,17525.99091517777,0,0,-42.7,4957,999,0,13919009.709074292,1739876.2136342865,0,0,46,93918,0
1.4,28013.71324415936,1,5228,0.22786564610181778,0,1400685.6622079678,29801.82260016953,0,0,-42.7,4957,999,0,6146980.407841276,682997.8230934752,0,0,47,93918,0
1.4,24551.46198138257,1,5228,1.9794127855774657,0,1227573.0990691285,25052.51222590058,0,0,-42.7,4957,999,0,620170.3394125553,206723.44647085178,0,0,49,93918,0
1.4,10000.0,1,5228,0.08593715281634139,0,1502287.936143504,34142.90763962509,0,0,-42.7,4957,999,0,17481239.33491355,2497319.9049876505,0,0,44,93918,0
1.4,23792.06392488062,1,5228,0.1312335739950221,0,1189603.196244031,26435.626583200687,0,0,-42.7,4957,999,0,9064777.861564254,1510796.3102607091,0,0,45,93918,0
1.4,47621.24374761331,1,5228,1.7583122091706496,0,2381062.187380665,50660.897603843936,0,0,-42.7,4957,999,0,1354174.858686644,270834.9717373288,0,0,47,93918,0
1.4,40811.790836244814,1,5228,0.10213733452878423,0,2040589.5418122408,63768.42318163253,1,0,-42.7,4957,999,0,19978879.919146158,2497359.9898932697,0,0,32,93918,0
1.4,42381.66338776021,1,5228,0.18546594552002205,0,2119083.16938801,47090.73709751134,0,0,-42.7,4957,999,0,11425726.504379984,1632246.6434828548,0,0,45,93918,0
1.4,22489.82038721001,1,5228,0.09097640048972408,0,1124491.0193605004,44979.64077442002,0,0,-42.7,4957,999,0,12360249.617564429,3090062.404391107,0,0,25,93918,0
1.4,16878.055279887172,1,5228,0.04485963427080245,0,843902.7639943586,33756.110559774344,0,0,-42.7,4957,999,0,18812074.09984671,3762414.819969342,0,0,25,93918,0
1.4,55385.1134379724,1,5228,0.20353125505274614,0,2769255.67189862,106509.83353456232,0,0,-42.7,4957,999,0,13606046.261449888,1943720.894492841,0,0,26,93918,0
1.4,20053.65707284661,1,5228,0.05096359270016939,0,1002682.8536423304,38564.72514008963,0,0,-42.7,4957,999,0,19674493.11396364,6558164.371321213,0,0,26,93918,0
1.4,35881.64077586428,1,5228,0.25852209778311097,0,1794082.038793214,35881.640775864274,0,0,-42.7,4957,999,0,6939762.806266459,1156627.1343777431,0,0,50,93918,0
1.4,33266.69361355077,1,5228,0.18151022435217828,0,1663334.6806775385,66533.38722710154,0,0,-42.7,4957,999,0,9163862.182497364,2290965.545624341,0,0,25,93918,0
1.4,59234.34032514237,0,5228,0.22357732583666295,1,2961717.0162571184,65815.93369460263,0,0,-42.7,4957,999,0,13246947.136405217,3311736.784101304,0,0,45,93918,0
1.4,49428.2471534472,0,5228,0.15824523946504107,1,2471412.35767236,50436.98689127265,0,0,-42.7,4957,999,0,15617609.515629914,2231087.0736614163,0,0,49,93918,0
1.4,10000.0,1,5228,0.1997989990088792,0,500000.0,8771.929824561403,1,0,-42.7,4957,999,0,2502515.0400166903,312814.3800020863,0,0,57,93918,0
1.4,10000.0,1,5228,0.055165438391730943,0,500000.0,8474.57627118644,0,0,-42.7,4957,999,0,9063645.909047063,1510607.651507844,0,0,59,93918,0
1.4,41578.19636138269,1,5228,0.14109755612169025,0,2078909.8180691344,59397.42337340384,0,0,-42.7,4957,999,0,14733847.099918362,3683461.7749795904,0,0,35,93918,0
1.4,28713.24705241667,1,5228,0.1299641329432871,0,1435662.3526208336,59819.26469253473,1,0,-42.7,4957,999,0,11046604.321573235,1380825.5401966544,0,0,24,93918,0
1.4,20896.56432092472,1,5228,0.2058984938757155,0,1502287.936143504,34936.92874752335,0,0,-42.7,4957,999,0,7296255.100585221,7296255.100585221,0,0,43,93918,0
1.4,50312.55767988942,1,5228,2.9569940654349085,0,2515627.883994471,41927.13139990785,0,0,-42.7,4957,999,0,850738.2254838842,850738.2254838842,0,0,60,93918,0
1.4,33749.18764177822,1,5228,0.09858196965057428,0,1687459.3820889108,28124.32303481518,0,0,-42.7,4957,999,0,17117322.651090696,2852887.108515116,0,0,60,93918,0
1.4,31049.14773778888,1,5228,0.18176916965354933,0,1552457.386889444,50079.27054482077,0,0,-42.7,4957,999,0,8540817.949756915,8540817.949756915,0,0,31,93918,0
1.4,45596.572815101,1,5228,0.43823401152982344,0,2279828.64075505,53019.27071523372,0,0,-42.7,4957,999,0,5202308.76831407,743186.96690201,0,0,43,93918,0
1.4,22497.82010112871,0,5228,0.6028694234939456,1,1124891.0050564357,26160.255931545016,0,0,-42.7,4957,999,0,1865894.9371442664,1865894.9371442664,0,0,43,93918,0
1.4,153425.94927362772,1,5228,0.39736378550362167,0,3068518.9854725543,92985.42380219861,1,0,-42.7,4957,999,0,7722190.842286978,1103170.120326711,0,0,33,93918,0
1.4,14239.047535339838,1,5228,0.04310600197467674,0,711952.3767669919,13691.39186090369,0,0,-42.7,4957,999,0,16516316.618396644,16516316.618396644,0,0,52,93918,0
1.4,43138.58132684177,1,5228,0.24554939828996586,0,2156929.0663420884,65361.48685885116,0,0,-42.7,4957,999,0,8784094.285562048,1464015.7142603414,0,0,33,93918,0
1.4,58676.65677319689,1,5228,0.2523464542079272,0,2933832.8386598444,108660.47550592016,0,0,-42.7,4957,999,0,11626209.878274888,3875403.292758296,0,0,27,93918,0
1.4,10000.0,1,5228,0.03784806076905726,0,500000.0,13513.513513513513,0,0,-42.7,4957,999,0,13210716.476358434,1467857.3862620483,0,0,37,93918,0
1.4,23133.296482951017,1,5228,0.4141820646491176,0,1156664.8241475509,25144.887481468497,1,0,-42.7,4957,999,0,2792648.264785299,398949.7521121856,0,0,46,93918,0
1.4,52844.14785771116,1,5228,0.18878477033036237,0,2642207.392885558,69531.77349698836,0,0,-42.7,4957,999,0,13995871.532761084,4665290.510920362,0,0,38,93918,0
1.4,53144.8909546205,1,5228,0.17129358332076997,0,2657244.547731025,102201.7133742702,0,0,-42.7,4957,999,0,15512808.455614956,15512808.455614956,0,0,26,93918,0
1.4,26570.08799223521,1,5228,0.16102704607200188,0,1328504.3996117606,31631.057133613347,0,0,-42.7,4957,999,0,8250194.187985856,1031274.273498232,0,0,42,93918,0
1.4,15306.578126462811,1,5228,2.174036379704112,0,765328.9063231406,26390.65194217726,0,0,-42.7,4957,999,0,352031.32452976826,44003.91556622103,0,0,29,93918,0
